Id,Calories,TotalIntensity,AverageIntensity,StepTotal,Date,Time
4558609924,134,35,0.583333,700,2016-05-12,09:00:00
4558609924,122,32,0.533333,826,2016-05-12,10:00:00
4558609924,102,22,0.366667,440,2016-05-12,11:00:00
4558609924,110,23,0.383333,698,2016-05-12,12:00:00
4558609924,145,36,0.6,1233,2016-05-12,13:00:00
4558609924,141,33,0.55,1332,2016-05-12,14:00:00
4558609924,111,30,0.5,496,2016-05-12,15:00:00
4702921684,84,0,0.0,0,2016-04-12,00:00:00
4702921684,85,0,0.0,0,2016-04-12,01:00:00
4702921684,85,0,0.0,0,2016-04-12,02:00:00
4702921684,87,1,0.016667,4,2016-04-12,03:00:00
4702921684,84,0,0.0,0,2016-04-12,04:00:00
4702921684,85,0,0.0,0,2016-04-12,05:00:00
4702921684,149,20,0.333333,558,2016-04-12,06:00:00
4702921684,115,7,0.116667,177,2016-04-12,07:00:00
4702921684,157,25,0.416667,446,2016-04-12,08:00:00
4702921684,204,25,0.416667,1264,2016-04-12,09:00:00
4702921684,147,23,0.383333,353,2016-04-12,10:00:00
4702921684,110,7,0.116667,209,2016-04-12,11:00:00
4702921684,162,11,0.183333,937,2016-04-12,12:00:00
4702921684,94,2,0.033333,20,2016-04-12,13:00:00
4702921684,113,8,0.133333,257,2016-04-12,14:00:00
4702921684,90,1,0.016667,6,2016-04-12,15:00:00
4702921684,111,8,0.133333,130,2016-04-12,16:00:00
4702921684,178,24,0.4,890,2016-04-12,17:00:00
4702921684,171,27,0.45,620,2016-04-12,18:00:00
4702921684,93,3,0.05,46,2016-04-12,19:00:00
4702921684,165,29,0.483333,480,2016-04-12,20:00:00
4702921684,177,31,0.516667,659,2016-04-12,21:00:00
4702921684,119,11,0.183333,157,2016-04-12,22:00:00
4702921684,84,0,0.0,0,2016-04-12,23:00:00
4702921684,85,0,0.0,0,2016-04-13,00:00:00
4702921684,85,0,0.0,0,2016-04-13,01:00:00
4702921684,109,8,0.133333,185,2016-04-13,02:00:00
4702921684,85,0,0.0,0,2016-04-13,03:00:00
4702921684,85,0,0.0,0,2016-04-13,04:00:00
4702921684,85,0,0.0,0,2016-04-13,05:00:00
4702921684,132,14,0.233333,409,2016-04-13,06:00:00
4702921684,118,6,0.1,256,2016-04-13,07:00:00
4702921684,114,10,0.166667,223,2016-04-13,08:00:00
4702921684,102,4,0.066667,125,2016-04-13,09:00:00
4702921684,104,7,0.116667,122,2016-04-13,10:00:00
4702921684,104,6,0.1,167,2016-04-13,11:00:00
4702921684,120,11,0.183333,253,2016-04-13,12:00:00
4702921684,97,3,0.05,71,2016-04-13,13:00:00
4702921684,112,9,0.15,182,2016-04-13,14:00:00
4702921684,94,2,0.033333,57,2016-04-13,15:00:00
4702921684,95,3,0.05,38,2016-04-13,16:00:00
4702921684,177,26,0.433333,840,2016-04-13,17:00:00
4702921684,151,19,0.316667,474,2016-04-13,18:00:00
4702921684,184,35,0.583333,725,2016-04-13,19:00:00
4702921684,137,16,0.266667,329,2016-04-13,20:00:00
4702921684,235,45,0.75,1416,2016-04-13,21:00:00
4702921684,196,33,0.55,999,2016-04-13,22:00:00
4702921684,88,1,0.016667,6,2016-04-13,23:00:00
4702921684,85,0,0.0,0,2016-04-14,00:00:00
4702921684,85,0,0.0,0,2016-04-14,01:00:00
4702921684,85,0,0.0,0,2016-04-14,02:00:00
4702921684,86,0,0.0,0,2016-04-14,03:00:00
4702921684,85,0,0.0,0,2016-04-14,04:00:00
4702921684,87,1,0.016667,5,2016-04-14,05:00:00
4702921684,163,24,0.4,618,2016-04-14,06:00:00
4702921684,116,7,0.116667,239,2016-04-14,07:00:00
4702921684,87,0,0.0,0,2016-04-14,08:00:00
4702921684,202,21,0.35,1377,2016-04-14,09:00:00
4702921684,114,9,0.15,204,2016-04-14,10:00:00
4702921684,101,4,0.066667,157,2016-04-14,11:00:00
4702921684,114,9,0.15,210,2016-04-14,12:00:00
4702921684,171,22,0.366667,795,2016-04-14,13:00:00
4702921684,148,19,0.316667,528,2016-04-14,14:00:00
4702921684,120,12,0.2,191,2016-04-14,15:00:00
4702921684,122,12,0.2,226,2016-04-14,16:00:00
4702921684,152,20,0.333333,543,2016-04-14,17:00:00
4702921684,192,31,0.516667,948,2016-04-14,18:00:00
4702921684,159,24,0.4,554,2016-04-14,19:00:00
4702921684,120,14,0.233333,127,2016-04-14,20:00:00
4702921684,154,25,0.416667,417,2016-04-14,21:00:00
4702921684,153,17,0.283333,721,2016-04-14,22:00:00
4702921684,85,0,0.0,0,2016-04-14,23:00:00
4702921684,84,0,0.0,0,2016-04-15,00:00:00
4702921684,84,0,0.0,0,2016-04-15,01:00:00
4702921684,84,0,0.0,0,2016-04-15,02:00:00
4702921684,84,0,0.0,0,2016-04-15,03:00:00
4702921684,84,0,0.0,0,2016-04-15,04:00:00
4702921684,84,0,0.0,0,2016-04-15,05:00:00
4702921684,84,0,0.0,0,2016-04-15,06:00:00
4702921684,152,18,0.3,550,2016-04-15,07:00:00
4702921684,132,15,0.25,351,2016-04-15,08:00:00
4702921684,84,0,0.0,0,2016-04-15,09:00:00
4702921684,98,3,0.05,118,2016-04-15,10:00:00
4702921684,96,3,0.05,58,2016-04-15,11:00:00
4702921684,132,14,0.233333,337,2016-04-15,12:00:00
4702921684,102,4,0.066667,109,2016-04-15,13:00:00
4702921684,113,9,0.15,105,2016-04-15,14:00:00
4702921684,102,4,0.066667,101,2016-04-15,15:00:00
4702921684,177,32,0.533333,1006,2016-04-15,16:00:00
4702921684,151,21,0.35,406,2016-04-15,17:00:00
4702921684,180,31,0.516667,755,2016-04-15,18:00:00
4702921684,149,17,0.283333,553,2016-04-15,19:00:00
4702921684,182,35,0.583333,623,2016-04-15,20:00:00
4702921684,205,45,0.75,794,2016-04-15,21:00:00
4702921684,154,20,0.333333,562,2016-04-15,22:00:00
4702921684,99,4,0.066667,78,2016-04-15,23:00:00
4702921684,85,0,0.0,0,2016-04-16,00:00:00
4702921684,84,0,0.0,0,2016-04-16,01:00:00
4702921684,85,0,0.0,0,2016-04-16,02:00:00
4702921684,85,0,0.0,0,2016-04-16,03:00:00
4702921684,93,3,0.05,33,2016-04-16,04:00:00
4702921684,92,2,0.033333,28,2016-04-16,05:00:00
4702921684,85,0,0.0,0,2016-04-16,06:00:00
4702921684,137,18,0.3,365,2016-04-16,07:00:00
4702921684,132,12,0.2,385,2016-04-16,08:00:00
4702921684,121,13,0.216667,187,2016-04-16,09:00:00
4702921684,227,41,0.683333,1383,2016-04-16,10:00:00
4702921684,234,36,0.6,1657,2016-04-16,11:00:00
4702921684,157,22,0.366667,754,2016-04-16,12:00:00
4702921684,234,39,0.65,1463,2016-04-16,13:00:00
4702921684,172,25,0.416667,744,2016-04-16,14:00:00
4702921684,134,17,0.283333,191,2016-04-16,15:00:00
4702921684,178,35,0.583333,843,2016-04-16,16:00:00
4702921684,155,24,0.4,452,2016-04-16,17:00:00
4702921684,125,12,0.2,194,2016-04-16,18:00:00
4702921684,184,30,0.5,848,2016-04-16,19:00:00
4702921684,162,24,0.4,634,2016-04-16,20:00:00
4702921684,192,39,0.65,973,2016-04-16,21:00:00
4702921684,84,0,0.0,0,2016-04-16,22:00:00
4702921684,84,0,0.0,0,2016-04-16,23:00:00
4702921684,85,0,0.0,0,2016-04-17,00:00:00
4702921684,85,0,0.0,0,2016-04-17,01:00:00
4702921684,84,0,0.0,0,2016-04-17,02:00:00
4702921684,84,0,0.0,0,2016-04-17,03:00:00
4702921684,84,0,0.0,0,2016-04-17,04:00:00
4702921684,85,0,0.0,0,2016-04-17,05:00:00
4702921684,85,0,0.0,0,2016-04-17,06:00:00
4702921684,87,1,0.016667,9,2016-04-17,07:00:00
4702921684,146,18,0.3,551,2016-04-17,08:00:00
4702921684,198,40,0.666667,1105,2016-04-17,09:00:00
4702921684,179,29,0.483333,805,2016-04-17,10:00:00
4702921684,142,17,0.283333,440,2016-04-17,11:00:00
4702921684,249,62,1.033333,1417,2016-04-17,12:00:00
4702921684,191,31,0.516667,1214,2016-04-17,13:00:00
4702921684,399,119,1.983333,3926,2016-04-17,14:00:00
4702921684,261,61,1.016667,1724,2016-04-17,15:00:00
4702921684,90,0,0.0,0,2016-04-17,16:00:00
4702921684,147,21,0.35,363,2016-04-17,17:00:00
4702921684,133,16,0.266667,222,2016-04-17,18:00:00
4702921684,162,29,0.483333,414,2016-04-17,19:00:00
4702921684,128,14,0.233333,271,2016-04-17,20:00:00
4702921684,120,12,0.2,231,2016-04-17,21:00:00
4702921684,84,0,0.0,0,2016-04-17,22:00:00
4702921684,85,0,0.0,0,2016-04-17,23:00:00
4702921684,85,0,0.0,0,2016-04-18,00:00:00
4702921684,86,0,0.0,0,2016-04-18,01:00:00
4702921684,84,0,0.0,0,2016-04-18,02:00:00
4702921684,84,0,0.0,0,2016-04-18,03:00:00
4702921684,84,0,0.0,0,2016-04-18,04:00:00
4702921684,84,0,0.0,0,2016-04-18,05:00:00
4702921684,91,2,0.033333,81,2016-04-18,06:00:00
4702921684,173,20,0.333333,837,2016-04-18,07:00:00
4702921684,95,2,0.033333,99,2016-04-18,08:00:00
4702921684,193,20,0.333333,1272,2016-04-18,09:00:00
4702921684,101,4,0.066667,110,2016-04-18,10:00:00
4702921684,87,0,0.0,0,2016-04-18,11:00:00
4702921684,166,29,0.483333,961,2016-04-18,12:00:00
4702921684,126,14,0.233333,230,2016-04-18,13:00:00
4702921684,127,15,0.25,253,2016-04-18,14:00:00
4702921684,113,10,0.166667,116,2016-04-18,15:00:00
4702921684,125,14,0.233333,221,2016-04-18,16:00:00
4702921684,131,11,0.183333,338,2016-04-18,17:00:00
4702921684,270,72,1.2,2146,2016-04-18,18:00:00
4702921684,214,44,0.733333,1263,2016-04-18,19:00:00
4702921684,179,39,0.65,865,2016-04-18,20:00:00
4702921684,143,21,0.35,313,2016-04-18,21:00:00
4702921684,86,0,0.0,0,2016-04-18,22:00:00
4702921684,85,0,0.0,0,2016-04-18,23:00:00
4702921684,85,0,0.0,0,2016-04-19,00:00:00
4702921684,87,0,0.0,0,2016-04-19,01:00:00
4702921684,85,0,0.0,0,2016-04-19,02:00:00
4702921684,85,0,0.0,0,2016-04-19,03:00:00
4702921684,84,0,0.0,0,2016-04-19,04:00:00
4702921684,88,1,0.016667,7,2016-04-19,05:00:00
4702921684,162,23,0.383333,680,2016-04-19,06:00:00
4702921684,114,6,0.1,217,2016-04-19,07:00:00
4702921684,120,9,0.15,324,2016-04-19,08:00:00
4702921684,187,18,0.3,1168,2016-04-19,09:00:00
4702921684,87,0,0.0,0,2016-04-19,10:00:00
4702921684,99,4,0.066667,102,2016-04-19,11:00:00
4702921684,173,30,0.5,1000,2016-04-19,12:00:00
4702921684,105,6,0.1,49,2016-04-19,13:00:00
4702921684,111,7,0.116667,216,2016-04-19,14:00:00
4702921684,100,5,0.083333,37,2016-04-19,15:00:00
4702921684,132,14,0.233333,395,2016-04-19,16:00:00
4702921684,164,27,0.45,860,2016-04-19,17:00:00
4702921684,157,23,0.383333,483,2016-04-19,18:00:00
4702921684,137,18,0.3,248,2016-04-19,19:00:00
4702921684,127,12,0.2,336,2016-04-19,20:00:00
4702921684,156,22,0.366667,586,2016-04-19,21:00:00
4702921684,84,0,0.0,0,2016-04-19,22:00:00
4702921684,84,0,0.0,0,2016-04-19,23:00:00
4702921684,84,0,0.0,0,2016-04-20,00:00:00
4702921684,87,1,0.016667,7,2016-04-20,01:00:00
4702921684,84,0,0.0,0,2016-04-20,02:00:00
4702921684,85,0,0.0,0,2016-04-20,03:00:00
4702921684,85,0,0.0,0,2016-04-20,04:00:00
4702921684,88,1,0.016667,15,2016-04-20,05:00:00
4702921684,187,41,0.683333,1047,2016-04-20,06:00:00
4702921684,148,19,0.316667,494,2016-04-20,07:00:00
4702921684,88,1,0.016667,2,2016-04-20,08:00:00
4702921684,143,10,0.166667,662,2016-04-20,09:00:00
4702921684,101,3,0.05,26,2016-04-20,10:00:00
4702921684,174,17,0.283333,903,2016-04-20,11:00:00
4702921684,111,8,0.133333,136,2016-04-20,12:00:00
4702921684,105,6,0.1,139,2016-04-20,13:00:00
4702921684,103,6,0.1,97,2016-04-20,14:00:00
4702921684,117,11,0.183333,168,2016-04-20,15:00:00
4702921684,113,9,0.15,123,2016-04-20,16:00:00
4702921684,178,33,0.55,943,2016-04-20,17:00:00
4702921684,165,26,0.433333,552,2016-04-20,18:00:00
4702921684,177,35,0.583333,886,2016-04-20,19:00:00
4702921684,214,44,0.733333,1072,2016-04-20,20:00:00
4702921684,201,38,0.633333,935,2016-04-20,21:00:00
4702921684,141,15,0.25,586,2016-04-20,22:00:00
4702921684,84,0,0.0,0,2016-04-20,23:00:00
4702921684,84,0,0.0,0,2016-04-21,00:00:00
4702921684,85,0,0.0,0,2016-04-21,01:00:00
4702921684,84,0,0.0,0,2016-04-21,02:00:00
4702921684,84,0,0.0,0,2016-04-21,03:00:00
4702921684,86,1,0.016667,7,2016-04-21,04:00:00
4702921684,90,2,0.033333,28,2016-04-21,05:00:00
4702921684,212,47,0.783333,1407,2016-04-21,06:00:00
4702921684,158,24,0.4,760,2016-04-21,07:00:00
4702921684,95,4,0.066667,82,2016-04-21,08:00:00
4702921684,84,0,0.0,0,2016-04-21,09:00:00
4702921684,85,0,0.0,0,2016-04-21,10:00:00
4702921684,85,0,0.0,0,2016-04-21,11:00:00
4702921684,117,11,0.183333,214,2016-04-21,12:00:00
4702921684,101,5,0.083333,112,2016-04-21,13:00:00
4702921684,111,9,0.15,185,2016-04-21,14:00:00
4702921684,106,7,0.116667,124,2016-04-21,15:00:00
4702921684,115,10,0.166667,215,2016-04-21,16:00:00
4702921684,208,46,0.766667,1439,2016-04-21,17:00:00
4702921684,159,25,0.416667,608,2016-04-21,18:00:00
4702921684,181,27,0.45,806,2016-04-21,19:00:00
4702921684,146,20,0.333333,543,2016-04-21,20:00:00
4702921684,84,0,0.0,0,2016-04-21,21:00:00
4702921684,84,0,0.0,0,2016-04-21,22:00:00
4702921684,84,0,0.0,0,2016-04-21,23:00:00
4702921684,84,0,0.0,0,2016-04-22,00:00:00
4702921684,84,0,0.0,0,2016-04-22,01:00:00
4702921684,84,0,0.0,0,2016-04-22,02:00:00
4702921684,84,0,0.0,0,2016-04-22,03:00:00
4702921684,84,0,0.0,0,2016-04-22,04:00:00
4702921684,84,0,0.0,0,2016-04-22,05:00:00
4702921684,84,0,0.0,0,2016-04-22,06:00:00
4702921684,84,0,0.0,0,2016-04-22,07:00:00
4702921684,84,0,0.0,0,2016-04-22,08:00:00
4702921684,84,0,0.0,0,2016-04-22,09:00:00
4702921684,84,0,0.0,0,2016-04-22,10:00:00
4702921684,84,0,0.0,0,2016-04-22,11:00:00
4702921684,84,0,0.0,0,2016-04-22,12:00:00
4702921684,84,0,0.0,0,2016-04-22,13:00:00
4702921684,84,0,0.0,0,2016-04-22,14:00:00
4702921684,84,0,0.0,0,2016-04-22,15:00:00
4702921684,84,0,0.0,0,2016-04-22,16:00:00
4702921684,84,0,0.0,0,2016-04-22,17:00:00
4702921684,84,0,0.0,0,2016-04-22,18:00:00
4702921684,84,0,0.0,0,2016-04-22,19:00:00
4702921684,148,24,0.4,368,2016-04-22,20:00:00
4702921684,192,33,0.55,939,2016-04-22,21:00:00
4702921684,134,15,0.25,357,2016-04-22,22:00:00
4702921684,87,0,0.0,0,2016-04-22,23:00:00
4702921684,84,0,0.0,0,2016-04-23,00:00:00
4702921684,85,0,0.0,0,2016-04-23,01:00:00
4702921684,85,0,0.0,0,2016-04-23,02:00:00
4702921684,85,0,0.0,0,2016-04-23,03:00:00
4702921684,85,0,0.0,0,2016-04-23,04:00:00
4702921684,85,0,0.0,0,2016-04-23,05:00:00
4702921684,84,0,0.0,0,2016-04-23,06:00:00
4702921684,110,9,0.15,156,2016-04-23,07:00:00
4702921684,120,10,0.166667,247,2016-04-23,08:00:00
4702921684,234,40,0.666667,1616,2016-04-23,09:00:00
4702921684,184,31,0.516667,786,2016-04-23,10:00:00
4702921684,277,76,1.266667,2196,2016-04-23,11:00:00
4702921684,240,62,1.033333,1615,2016-04-23,12:00:00
4702921684,205,40,0.666667,1259,2016-04-23,13:00:00
4702921684,203,40,0.666667,964,2016-04-23,14:00:00
4702921684,228,54,0.9,1411,2016-04-23,15:00:00
4702921684,196,37,0.616667,856,2016-04-23,16:00:00
4702921684,178,32,0.533333,869,2016-04-23,17:00:00
4702921684,137,16,0.266667,337,2016-04-23,18:00:00
4702921684,174,30,0.5,652,2016-04-23,19:00:00
4702921684,167,27,0.45,616,2016-04-23,20:00:00
4702921684,223,44,0.733333,1272,2016-04-23,21:00:00
4702921684,138,19,0.316667,274,2016-04-23,22:00:00
4702921684,84,0,0.0,0,2016-04-23,23:00:00
4702921684,85,0,0.0,0,2016-04-24,00:00:00
4702921684,84,0,0.0,0,2016-04-24,01:00:00
4702921684,85,0,0.0,0,2016-04-24,02:00:00
4702921684,87,1,0.016667,4,2016-04-24,03:00:00
4702921684,85,0,0.0,0,2016-04-24,04:00:00
4702921684,84,0,0.0,0,2016-04-24,05:00:00
4702921684,90,2,0.033333,23,2016-04-24,06:00:00
4702921684,110,7,0.116667,214,2016-04-24,07:00:00
4702921684,130,16,0.266667,272,2016-04-24,08:00:00
4702921684,158,22,0.366667,684,2016-04-24,09:00:00
4702921684,184,31,0.516667,864,2016-04-24,10:00:00
4702921684,141,14,0.233333,490,2016-04-24,11:00:00
4702921684,335,96,1.6,3023,2016-04-24,12:00:00
4702921684,393,115,1.916667,3962,2016-04-24,13:00:00
4702921684,200,36,0.6,1248,2016-04-24,14:00:00
4702921684,111,8,0.133333,102,2016-04-24,15:00:00
4702921684,92,1,0.016667,9,2016-04-24,16:00:00
4702921684,163,26,0.433333,574,2016-04-24,17:00:00
4702921684,237,53,0.883333,1726,2016-04-24,18:00:00
4702921684,207,39,0.65,1045,2016-04-24,19:00:00
4702921684,169,30,0.5,554,2016-04-24,20:00:00
4702921684,116,10,0.166667,132,2016-04-24,21:00:00
4702921684,108,9,0.15,124,2016-04-24,22:00:00
4702921684,85,0,0.0,0,2016-04-24,23:00:00
4702921684,84,0,0.0,0,2016-04-25,00:00:00
4702921684,85,0,0.0,0,2016-04-25,01:00:00
4702921684,85,0,0.0,0,2016-04-25,02:00:00
4702921684,85,0,0.0,0,2016-04-25,03:00:00
4702921684,84,0,0.0,0,2016-04-25,04:00:00
4702921684,104,6,0.1,162,2016-04-25,05:00:00
4702921684,163,22,0.366667,719,2016-04-25,06:00:00
4702921684,114,5,0.083333,249,2016-04-25,07:00:00
4702921684,102,5,0.083333,161,2016-04-25,08:00:00
4702921684,91,2,0.033333,15,2016-04-25,09:00:00
4702921684,108,6,0.1,203,2016-04-25,10:00:00
4702921684,110,9,0.15,157,2016-04-25,11:00:00
4702921684,113,9,0.15,149,2016-04-25,12:00:00
4702921684,123,13,0.216667,273,2016-04-25,13:00:00
4702921684,127,16,0.266667,248,2016-04-25,14:00:00
4702921684,111,7,0.116667,209,2016-04-25,15:00:00
4702921684,118,12,0.2,182,2016-04-25,16:00:00
4702921684,187,22,0.366667,1087,2016-04-25,17:00:00
4702921684,151,17,0.283333,577,2016-04-25,18:00:00
4702921684,262,66,1.1,2019,2016-04-25,19:00:00
4702921684,180,33,0.55,691,2016-04-25,20:00:00
4702921684,233,46,0.766667,1395,2016-04-25,21:00:00
4702921684,156,22,0.366667,644,2016-04-25,22:00:00
4702921684,84,0,0.0,0,2016-04-25,23:00:00
4702921684,84,0,0.0,0,2016-04-26,00:00:00
4702921684,84,0,0.0,0,2016-04-26,01:00:00
4702921684,85,0,0.0,0,2016-04-26,02:00:00
4702921684,84,0,0.0,0,2016-04-26,03:00:00
4702921684,85,0,0.0,0,2016-04-26,04:00:00
4702921684,92,2,0.033333,57,2016-04-26,05:00:00
4702921684,184,28,0.466667,924,2016-04-26,06:00:00
4702921684,122,10,0.166667,263,2016-04-26,07:00:00
4702921684,84,0,0.0,0,2016-04-26,08:00:00
4702921684,84,0,0.0,0,2016-04-26,09:00:00
4702921684,86,0,0.0,0,2016-04-26,10:00:00
4702921684,106,6,0.1,155,2016-04-26,11:00:00
4702921684,119,11,0.183333,286,2016-04-26,12:00:00
4702921684,99,4,0.066667,86,2016-04-26,13:00:00
4702921684,113,8,0.133333,241,2016-04-26,14:00:00
4702921684,105,7,0.116667,131,2016-04-26,15:00:00
4702921684,95,3,0.05,31,2016-04-26,16:00:00
4702921684,176,19,0.316667,974,2016-04-26,17:00:00
4702921684,185,37,0.616667,936,2016-04-26,18:00:00
4702921684,180,32,0.533333,741,2016-04-26,19:00:00
4702921684,159,26,0.433333,505,2016-04-26,20:00:00
4702921684,172,30,0.5,606,2016-04-26,21:00:00
4702921684,117,12,0.2,172,2016-04-26,22:00:00
4702921684,84,0,0.0,0,2016-04-26,23:00:00
4702921684,85,0,0.0,0,2016-04-27,00:00:00
4702921684,85,0,0.0,0,2016-04-27,01:00:00
4702921684,85,0,0.0,0,2016-04-27,02:00:00
4702921684,85,0,0.0,0,2016-04-27,03:00:00
4702921684,84,0,0.0,0,2016-04-27,04:00:00
4702921684,91,2,0.033333,36,2016-04-27,05:00:00
4702921684,201,41,0.683333,1249,2016-04-27,06:00:00
4702921684,146,18,0.3,432,2016-04-27,07:00:00
4702921684,97,4,0.066667,64,2016-04-27,08:00:00
4702921684,105,6,0.1,40,2016-04-27,09:00:00
4702921684,104,5,0.083333,144,2016-04-27,10:00:00
4702921684,105,6,0.1,158,2016-04-27,11:00:00
4702921684,115,10,0.166667,226,2016-04-27,12:00:00
4702921684,110,7,0.116667,130,2016-04-27,13:00:00
4702921684,103,4,0.066667,103,2016-04-27,14:00:00
4702921684,118,11,0.183333,205,2016-04-27,15:00:00
4702921684,122,10,0.166667,268,2016-04-27,16:00:00
4702921684,147,18,0.3,529,2016-04-27,17:00:00
4702921684,159,20,0.333333,594,2016-04-27,18:00:00
4702921684,154,25,0.416667,375,2016-04-27,19:00:00
4702921684,253,58,0.966667,1649,2016-04-27,20:00:00
4702921684,171,25,0.416667,686,2016-04-27,21:00:00
4702921684,94,3,0.05,88,2016-04-27,22:00:00
4702921684,84,0,0.0,0,2016-04-27,23:00:00
4702921684,84,0,0.0,0,2016-04-28,00:00:00
4702921684,85,0,0.0,0,2016-04-28,01:00:00
4702921684,86,0,0.0,0,2016-04-28,02:00:00
4702921684,85,0,0.0,0,2016-04-28,03:00:00
4702921684,84,0,0.0,0,2016-04-28,04:00:00
4702921684,87,1,0.016667,6,2016-04-28,05:00:00
4702921684,163,22,0.366667,744,2016-04-28,06:00:00
4702921684,111,6,0.1,174,2016-04-28,07:00:00
4702921684,102,5,0.083333,107,2016-04-28,08:00:00
4702921684,214,38,0.633333,1455,2016-04-28,09:00:00
4702921684,104,5,0.083333,89,2016-04-28,10:00:00
4702921684,102,4,0.066667,151,2016-04-28,11:00:00
4702921684,177,17,0.283333,996,2016-04-28,12:00:00
4702921684,103,4,0.066667,104,2016-04-28,13:00:00
4702921684,105,6,0.1,101,2016-04-28,14:00:00
4702921684,112,7,0.116667,191,2016-04-28,15:00:00
4702921684,110,8,0.133333,156,2016-04-28,16:00:00
4702921684,171,19,0.316667,900,2016-04-28,17:00:00
4702921684,134,16,0.266667,211,2016-04-28,18:00:00
4702921684,268,68,1.133333,1962,2016-04-28,19:00:00
4702921684,163,26,0.433333,614,2016-04-28,20:00:00
4702921684,169,28,0.466667,612,2016-04-28,21:00:00
4702921684,129,12,0.2,450,2016-04-28,22:00:00
4702921684,85,0,0.0,0,2016-04-28,23:00:00
4702921684,85,0,0.0,0,2016-04-29,00:00:00
4702921684,86,0,0.0,0,2016-04-29,01:00:00
4702921684,85,0,0.0,0,2016-04-29,02:00:00
4702921684,84,0,0.0,0,2016-04-29,03:00:00
4702921684,84,0,0.0,0,2016-04-29,04:00:00
4702921684,85,0,0.0,0,2016-04-29,05:00:00
4702921684,181,32,0.533333,816,2016-04-29,06:00:00
4702921684,140,11,0.183333,483,2016-04-29,07:00:00
4702921684,105,6,0.1,151,2016-04-29,08:00:00
4702921684,163,11,0.183333,901,2016-04-29,09:00:00
4702921684,105,4,0.066667,162,2016-04-29,10:00:00
4702921684,115,9,0.15,175,2016-04-29,11:00:00
4702921684,186,35,0.583333,1079,2016-04-29,12:00:00
4702921684,125,13,0.216667,261,2016-04-29,13:00:00
4702921684,116,9,0.15,155,2016-04-29,14:00:00
4702921684,133,16,0.266667,302,2016-04-29,15:00:00
4702921684,126,11,0.183333,281,2016-04-29,16:00:00
4702921684,200,39,0.65,1223,2016-04-29,17:00:00
4702921684,199,28,0.466667,1123,2016-04-29,18:00:00
4702921684,211,46,0.766667,1278,2016-04-29,19:00:00
4702921684,176,30,0.5,678,2016-04-29,20:00:00
4702921684,163,26,0.433333,533,2016-04-29,21:00:00
4702921684,127,15,0.25,329,2016-04-29,22:00:00
4702921684,84,0,0.0,0,2016-04-29,23:00:00
4702921684,84,0,0.0,0,2016-04-30,00:00:00
4702921684,84,0,0.0,0,2016-04-30,01:00:00
4702921684,85,0,0.0,0,2016-04-30,02:00:00
4702921684,85,0,0.0,0,2016-04-30,03:00:00
4702921684,85,0,0.0,0,2016-04-30,04:00:00
4702921684,85,0,0.0,0,2016-04-30,05:00:00
4702921684,104,7,0.116667,138,2016-04-30,06:00:00
4702921684,129,14,0.233333,261,2016-04-30,07:00:00
4702921684,148,19,0.316667,545,2016-04-30,08:00:00
4702921684,158,26,0.433333,494,2016-04-30,09:00:00
4702921684,141,17,0.283333,392,2016-04-30,10:00:00
4702921684,267,69,1.15,2135,2016-04-30,11:00:00
4702921684,192,29,0.483333,1083,2016-04-30,12:00:00
4702921684,235,49,0.816667,1623,2016-04-30,13:00:00
4702921684,254,49,0.816667,1757,2016-04-30,14:00:00
4702921684,203,37,0.616667,1009,2016-04-30,15:00:00
4702921684,152,22,0.366667,392,2016-04-30,16:00:00
4702921684,120,9,0.15,315,2016-04-30,17:00:00
4702921684,84,0,0.0,0,2016-04-30,18:00:00
4702921684,84,0,0.0,0,2016-04-30,19:00:00
4702921684,84,0,0.0,0,2016-04-30,20:00:00
4702921684,84,0,0.0,0,2016-04-30,21:00:00
4702921684,84,0,0.0,0,2016-04-30,22:00:00
4702921684,84,0,0.0,0,2016-04-30,23:00:00
4702921684,84,0,0.0,0,2016-05-01,00:00:00
4702921684,84,0,0.0,0,2016-05-01,01:00:00
4702921684,84,0,0.0,0,2016-05-01,02:00:00
4702921684,84,0,0.0,0,2016-05-01,03:00:00
4702921684,84,0,0.0,0,2016-05-01,04:00:00
4702921684,84,0,0.0,0,2016-05-01,05:00:00
4702921684,84,0,0.0,0,2016-05-01,06:00:00
4702921684,84,0,0.0,0,2016-05-01,07:00:00
4702921684,84,0,0.0,0,2016-05-01,08:00:00
4702921684,84,0,0.0,0,2016-05-01,09:00:00
4702921684,84,0,0.0,0,2016-05-01,10:00:00
4702921684,84,0,0.0,0,2016-05-01,11:00:00
4702921684,84,0,0.0,0,2016-05-01,12:00:00
4702921684,84,0,0.0,0,2016-05-01,13:00:00
4702921684,84,0,0.0,0,2016-05-01,14:00:00
4702921684,84,0,0.0,0,2016-05-01,15:00:00
4702921684,84,0,0.0,0,2016-05-01,16:00:00
4702921684,84,0,0.0,0,2016-05-01,17:00:00
4702921684,84,0,0.0,0,2016-05-01,18:00:00
4702921684,84,0,0.0,0,2016-05-01,19:00:00
4702921684,84,0,0.0,0,2016-05-01,20:00:00
4702921684,84,0,0.0,0,2016-05-01,21:00:00
4702921684,84,0,0.0,0,2016-05-01,22:00:00
4702921684,84,0,0.0,0,2016-05-01,23:00:00
4702921684,84,0,0.0,0,2016-05-02,00:00:00
4702921684,84,0,0.0,0,2016-05-02,01:00:00
